"Date","Value"
"12/07/2018",116.0839
"12/10/2018",116.6739
"12/11/2018",116.7556
"12/12/2018",116.2205
"12/13/2018",116.3967
"12/14/2018",116.7891
"12/17/2018",116.4524
"12/18/2018",116.4122
"12/19/2018",116.0672
"12/20/2018",116.0179
"12/21/2018",116.2221
"12/24/2018",116.2177
"12/26/2018",116.1156
"12/27/2018",115.9922
"12/28/2018",115.7226
"12/31/2018",115.5667
"01/02/2019",115.7676
"01/03/2019",115.4611
"01/04/2019",114.9813
"01/07/2019",114.5621
"01/08/2019",114.7272
"01/09/2019",114.1394
"01/10/2019",114.048
"01/11/2019",114.0383
"01/15/2019",114.3374
"01/16/2019",114.1341
"01/17/2019",114.4087
"01/18/2019",114.5555
"01/22/2019",114.7515
"01/23/2019",114.5732
"01/24/2019",114.614
"01/25/2019",114.0168
"01/28/2019",114.0493
"01/29/2019",114.0227
"01/30/2019",114.0705
"01/31/2019",113.5476
"02/01/2019",113.7524
"02/04/2019",113.8738
"02/05/2019",114.0404
"02/06/2019",114.2275
"02/07/2019",114.4308
"02/08/2019",114.4975
"02/11/2019",115.0288
"02/12/2019",114.7278
"02/13/2019",114.9388
"02/14/2019",115.0984
"02/15/2019",114.9899
"02/19/2019",114.5676
"02/21/2019",114.507
"02/22/2019",114.2692
"02/25/2019",114.1432
"02/26/2019",114.0662
"02/27/2019",114.0337
"02/28/2019",114.1971
"03/01/2019",114.535
"03/04/2019",114.6903
"03/05/2019",114.8019
"03/06/2019",114.9697
"03/07/2019",115.4905
"03/08/2019",115.3585
"03/11/2019",115.2953
"03/12/2019",114.9376
"03/13/2019",114.7361
"03/14/2019",114.7891
"03/15/2019",114.5808
"03/18/2019",114.4368
"03/19/2019",114.2313
"03/20/2019",114.1497
"03/21/2019",114.1672
"03/22/2019",114.6845
"03/25/2019",114.4158
"03/26/2019",114.6404
"03/27/2019",115.1236
"03/28/2019",115.2575
"03/29/2019",115.1364
"04/01/2019",114.935
"04/02/2019",115.1164
"04/03/2019",114.7204
"04/04/2019",114.9687
"04/05/2019",114.9714
"04/08/2019",114.6879
"04/09/2019",114.5307
"04/10/2019",114.4255
"04/11/2019",114.629
"04/12/2019",114.3517
"04/15/2019",114.4936
"04/16/2019",114.6745
"04/17/2019",114.5128
"04/18/2019",114.7057
"04/19/2019",114.6961
"04/22/2019",114.7679
"04/23/2019",115.1563
"04/24/2019",115.4172
"04/25/2019",115.7692
"04/26/2019",115.4749
"04/29/2019",115.5213
"04/30/2019",115.3268
"05/01/2019",115.0008
"05/02/2019",115.5607
"05/03/2019",115.2635
"05/06/2019",115.38
"05/07/2019",115.6104
"05/08/2019",115.5161
"05/09/2019",115.8414
"05/10/2019",115.5327
"05/13/2019",115.9142
"05/14/2019",115.942
"05/15/2019",115.8561
"05/16/2019",116.0343
"05/17/2019",116.4481
"05/20/2019",116.3126
"05/21/2019",116.2847
"05/22/2019",116.2414
"05/23/2019",116.2369
"05/24/2019",116.0809
"05/28/2019",116.3178
"05/29/2019",116.5533
"05/30/2019",116.3986
"05/31/2019",116.7279
"06/03/2019",116.4777
"06/04/2019",116.0919
"06/05/2019",116.0309
"06/06/2019",115.9788
"06/07/2019",115.7386
"06/10/2019",115.5012
"06/11/2019",115.3803
"06/12/2019",115.4388
"06/13/2019",115.6281
"06/14/2019",115.9059
"06/17/2019",115.9687
"06/18/2019",115.8798
"06/19/2019",115.7891
"06/20/2019",114.8046
"06/21/2019",114.8378
"06/24/2019",114.6568
"06/25/2019",114.6373
"06/26/2019",114.5619
"06/27/2019",114.6663
"06/28/2019",114.5834
"07/01/2019",114.7247
"07/02/2019",114.8268
"07/03/2019",114.8145
"07/05/2019",115.1143
"07/08/2019",115.0263
"07/09/2019",115.1026
"07/10/2019",115.0897
"07/11/2019",114.8375
"07/12/2019",114.7696
"07/15/2019",114.6831
"07/16/2019",115.0124
"07/17/2019",114.8829
"07/18/2019",114.8751
"07/19/2019",114.8702
"07/22/2019",115.0026
"07/23/2019",115.3001
"07/24/2019",115.2441
"07/25/2019",115.2987
"07/26/2019",115.5454
"07/29/2019",115.5896
"07/30/2019",115.6222
"07/31/2019",115.4955
"08/01/2019",116.0509
"08/02/2019",116.1874
"08/05/2019",116.587
"08/06/2019",116.6921
"08/07/2019",116.8003
"08/08/2019",116.4756
"08/09/2019",116.4432
"08/12/2019",116.7567
"08/13/2019",116.7283
"08/14/2019",117.0926
"08/15/2019",117.2247
"08/16/2019",117.0796
"08/19/2019",117.39
"08/20/2019",117.3738
"08/21/2019",117.1778
"08/22/2019",117.357
"08/23/2019",117.3027
"08/26/2019",117.668
"08/27/2019",117.7525
"08/28/2019",117.8792
"08/29/2019",118.0652
"08/30/2019",118.16
"09/03/2019",118.313
"09/04/2019",117.6745
"09/05/2019",117.4791
"09/06/2019",117.1305
"09/09/2019",117.0617
"09/10/2019",117.09
"09/11/2019",117.3138
"09/12/2019",116.8391
"09/13/2019",116.769
"09/16/2019",117.0261
"09/17/2019",116.9839
"09/18/2019",116.9779
"09/19/2019",117.0877
"09/20/2019",117.1835
"09/23/2019",117.3006
"09/24/2019",117.2247
"09/25/2019",117.6549
"09/26/2019",117.729
"09/27/2019",117.7246
"09/30/2019",117.9488
"10/01/2019",117.9621
"10/02/2019",117.9694
"10/03/2019",117.6628
"10/04/2019",117.5306
"10/07/2019",117.5552
"10/08/2019",117.7423
"10/09/2019",117.6854
"10/10/2019",117.282
"10/11/2019",116.8257
"10/15/2019",116.8122
"10/16/2019",116.6438
"10/17/2019",116.2631
"10/18/2019",116.1359
"10/21/2019",116.0453
"10/22/2019",115.9868
"10/23/2019",116.0601
"10/24/2019",116.1291
"10/25/2019",116.0788
"10/28/2019",116.0236
"10/29/2019",115.9811
"10/30/2019",116.1649
"10/31/2019",115.9137
"11/01/2019",115.7324
"11/04/2019",115.8637
"11/05/2019",116.1149
"11/06/2019",116.1012
"11/07/2019",116.1179
"11/08/2019",116.344
"11/12/2019",116.5843
"11/13/2019",116.8404
"11/14/2019",116.8031
"11/15/2019",116.4409
"11/18/2019",116.3634
"11/19/2019",116.5402
"11/20/2019",116.8293
"11/21/2019",116.7447
"11/22/2019",116.9148
"11/25/2019",117.0109
"11/26/2019",117.0529
"11/27/2019",117.1292
"11/29/2019",117.1218
"12/02/2019",116.9664
"12/03/2019",116.8916
"12/04/2019",116.6938
"12/05/2019",116.3857
"12/06/2019",116.5394
"12/09/2019",116.3296
"12/10/2019",116.2557
"12/11/2019",116.1492
"12/12/2019",115.8755
"12/13/2019",115.6976
"12/16/2019",115.5559
"12/17/2019",115.5561
"12/18/2019",115.6627
"12/19/2019",115.5997
"12/20/2019",115.7604
"12/23/2019",115.8066
"12/26/2019",115.6347
"12/27/2019",115.2207
"12/30/2019",114.9639
"12/31/2019",114.6697
"01/02/2020",114.9746
"01/03/2020",114.9862
"01/06/2020",114.9552
"01/07/2020",115.1467
"01/08/2020",115.1318
"01/09/2020",115.2325
"01/10/2020",115.0671
"01/13/2020",115.0337
"01/14/2020",115.0233
"01/15/2020",114.9526
"01/16/2020",114.9999
"01/17/2020",115.0642
"01/21/2020",115.1865
"01/22/2020",115.2264
"01/23/2020",115.5537
"01/24/2020",115.5545
"01/27/2020",115.7994
"01/28/2020",115.7226
"01/29/2020",115.6986
"01/30/2020",115.8065
"01/31/2020",115.7342
"02/03/2020",116.1176
"02/04/2020",115.929
"02/05/2020",116.0082
"02/06/2020",116.1508
"02/07/2020",116.5075
"02/10/2020",116.5701
"02/11/2020",116.3572
"02/12/2020",116.2777
"02/13/2020",116.398
"02/14/2020",116.42
"02/18/2020",116.6016
"02/19/2020",116.7802
"02/20/2020",117.2434
"02/21/2020",117.0456
"02/24/2020",117.401
"02/25/2020",117.2417
"02/26/2020",117.4048
"02/27/2020",117.3686
"02/28/2020",117.6573
"03/02/2020",116.8148
"03/03/2020",116.4958
"03/04/2020",116.7799
"03/05/2020",116.7913
"03/06/2020",116.7132
"03/09/2020",117.1927
"03/10/2020",117.9082
"03/11/2020",118.2564
"03/12/2020",120.4945
"03/13/2020",120.4439
"03/16/2020",120.9417
"03/17/2020",122.4875
"03/18/2020",124.1693
"03/19/2020",125.0662
"03/20/2020",124.9425
"03/23/2020",126.1342
"03/24/2020",125.5092
"03/25/2020",124.7995
"03/26/2020",122.4384
"03/27/2020",122.4097
"03/30/2020",123.2997
"03/31/2020",122.5394
"04/01/2020",123.8033
"04/02/2020",123.5994
"04/03/2020",124.4237
"04/06/2020",124.1692
"04/07/2020",123.1038
"04/08/2020",123.2299
"04/09/2020",122.4834
"04/10/2020",122.1668
"04/13/2020",122.5282
"04/14/2020",122.1204
"04/15/2020",123.084
"04/16/2020",123.4698
"04/17/2020",122.8791
"04/20/2020",123.1121
"04/21/2020",123.9207
"04/22/2020",123.9354
"04/23/2020",123.7645
"04/24/2020",124.172
"04/27/2020",123.8954
"04/28/2020",123.3794
"04/29/2020",122.7877
"04/30/2020",122.3375
"05/01/2020",123.1615
"05/04/2020",123.2224
"05/05/2020",122.8117
"05/06/2020",123.6188
"05/07/2020",123.1339
"05/08/2020",122.5465
"05/11/2020",123.2423
"05/12/2020",123.0694
"05/13/2020",123.5512
"05/14/2020",123.6524
"05/15/2020",123.608
"05/18/2020",122.8055
"05/19/2020",122.5744
"05/20/2020",122.1093
"05/21/2020",122.099
"05/22/2020",122.3278
"05/26/2020",121.3933
"05/27/2020",121.5741
"05/28/2020",121.0207
"05/29/2020",120.953
"06/01/2020",120.2753
"06/02/2020",119.692
"06/03/2020",119.2625
"06/04/2020",119.3094
"06/05/2020",118.8202
"06/08/2020",118.6687
"06/09/2020",118.5967
"06/10/2020",118.5307
"06/11/2020",119.2435
"06/12/2020",119.6719
"06/15/2020",119.9622
"06/16/2020",119.5744
"06/17/2020",119.918
"06/18/2020",120.2252
"06/19/2020",120.226
"06/22/2020",119.7613
"06/23/2020",119.3372
"06/24/2020",119.9834
"06/25/2020",120.3089
"06/26/2020",120.5425
"06/29/2020",120.6757
"06/30/2020",120.4746
"07/01/2020",120.0902
"07/02/2020",119.8648
"07/06/2020",119.2941
"07/07/2020",119.5814
"07/08/2020",119.5625
"07/09/2020",119.5221
"07/10/2020",119.3601
"07/13/2020",119.1984
"07/14/2020",119.3999
"07/15/2020",119.0423
"07/16/2020",118.9368
"07/17/2020",119.134
"07/20/2020",119.0588
"07/21/2020",118.4145
"07/22/2020",118.1446
"07/23/2020",118.0724
"07/24/2020",118.1445
"07/27/2020",117.3982
"07/28/2020",117.3301
"07/29/2020",117.2242
"07/30/2020",117.4133
"07/31/2020",117.2208
"08/03/2020",117.8199
"08/04/2020",117.7962
"08/05/2020",116.8865
"08/06/2020",117.055
"08/07/2020",117.6365
"08/10/2020",117.5946
"08/11/2020",117.3902
"08/12/2020",117.2679
"08/13/2020",117.1313
"08/14/2020",116.9512
"08/17/2020",116.7609
"08/18/2020",116.5722
"08/19/2020",116.5789
"08/20/2020",116.8243
"08/21/2020",117.0682
"08/24/2020",116.9238
"08/25/2020",116.8324
"08/26/2020",116.6358
"08/27/2020",116.6614
"08/28/2020",115.9506
"08/31/2020",115.7717
"09/01/2020",115.5814
"09/02/2020",116.0423
"09/03/2020",116.0799
"09/04/2020",116.0457
"09/08/2020",116.4725
"09/09/2020",116.1396
"09/10/2020",115.8906
"09/11/2020",116.0963
"09/14/2020",115.6523
"09/15/2020",115.5996
"09/16/2020",115.3623
"09/17/2020",115.4476
"09/18/2020",115.248
"09/21/2020",116.3873
"09/22/2020",116.5529
"09/23/2020",117.2631
"09/24/2020",117.5578
"09/25/2020",117.8786
"09/28/2020",117.629
"09/29/2020",117.5379
"09/30/2020",116.957
"10/01/2020",116.7339
"10/02/2020",116.7424
"10/05/2020",116.187
"10/06/2020",116.2781
"10/07/2020",116.3548
"10/08/2020",116.1753
"10/09/2020",115.2843
"10/13/2020",115.9193
"10/14/2020",115.6959
"10/15/2020",116.1046
"10/16/2020",115.7754
"10/19/2020",115.4109
"10/20/2020",115.2558
"10/21/2020",114.9185
"10/22/2020",115.1234
"10/23/2020",115.0198
"10/26/2020",115.2872
"10/27/2020",115.0206
"10/28/2020",115.8099
"10/29/2020",116.3138
"10/30/2020",116.1417
"11/02/2020",116.2425
"11/03/2020",115.4864
"11/04/2020",115.1733
"11/05/2020",114.4615
"11/06/2020",113.9977
"11/09/2020",114.0942
"11/10/2020",114.0802
"11/12/2020",114.2889
"11/13/2020",114.2445
"11/16/2020",113.8356
"11/17/2020",113.6864
"11/18/2020",113.4645
"11/19/2020",113.6982
"11/20/2020",113.4932
"11/23/2020",113.759
"11/24/2020",113.4361
"11/25/2020",113.1871
"11/30/2020",113.2308
"12/01/2020",112.8122
"12/02/2020",112.6174
"12/03/2020",112.0293
"12/04/2020",111.7826
"12/07/2020",111.8431
"12/08/2020",111.8684
"12/09/2020",112.0353
"12/10/2020",111.9839
"12/11/2020",112.1469
"12/14/2020",112.177
"12/15/2020",111.866
"12/16/2020",111.7215
"12/17/2020",111.2286
"12/18/2020",111.6136
"12/21/2020",111.9477
"12/22/2020",112.201
"12/23/2020",111.9873
"12/28/2020",111.9821
"12/29/2020",111.524
"12/30/2020",111.3156
"12/31/2020",111.324
"01/04/2021",111.2143
"01/05/2021",110.9649
"01/06/2021",110.8573
"01/07/2021",111.3124
"01/08/2021",111.293
"01/11/2021",111.8342
"01/12/2021",111.5584
"01/13/2021",111.3702
"01/14/2021",111.1639
"01/15/2021",111.5168
"01/19/2021",111.4591
"01/21/2021",111.2044
"01/22/2021",111.5602
"01/25/2021",111.8767
"01/26/2021",111.6661
"01/27/2021",112.0876
"01/28/2021",112.015
"01/29/2021",111.9604
"02/01/2021",112.4282
"02/02/2021",112.2937
"02/03/2021",112.2648
"02/04/2021",112.756
"02/05/2021",112.2463
"02/08/2021",112.0512
"02/09/2021",111.7768
"02/10/2021",111.5929
"02/11/2021",111.5364
"02/12/2021",111.4981
"02/16/2021",111.7984
"02/17/2021",112.03
"02/18/2021",112.1718
"02/19/2021",111.7179
"02/22/2021",111.9316
"02/23/2021",111.911
"02/24/2021",111.7339
"02/25/2021",111.9402
"02/26/2021",112.8433
"03/01/2021",112.538
"03/02/2021",112.5472
"03/03/2021",112.7761
"03/04/2021",112.717
"03/05/2021",113.7626
"03/08/2021",114.2824
"03/09/2021",113.9431
"03/10/2021",113.6015
"03/11/2021",112.9345
"03/12/2021",113.0403
"03/15/2021",113.2065
"03/16/2021",112.997
"03/17/2021",113.1726
"03/18/2021",112.7872
"03/19/2021",112.9877
"03/22/2021",113.0154
"03/23/2021",113.3038
"03/24/2021",113.669
"03/25/2021",114.014
"03/26/2021",113.7532
"03/29/2021",113.9447
"03/30/2021",114.2152
"03/31/2021",113.8351
"04/01/2021",113.7504
"04/02/2021",113.7429
"04/05/2021",113.406
"04/06/2021",113.1575
"04/07/2021",113.254
"04/08/2021",113.1015
"04/09/2021",113.2132
"04/12/2021",113.1916
"04/13/2021",113.0489
"04/14/2021",112.7951
"04/15/2021",112.6274
"04/16/2021",112.4913
"04/19/2021",112.1929
"04/20/2021",112.2444
"04/21/2021",112.1862
"04/22/2021",112.2385
"04/23/2021",112.0981
"04/26/2021",111.8207
"04/27/2021",111.9203
"04/28/2021",111.8015
"04/29/2021",111.7583
"04/30/2021",112.0959
"05/03/2021",112.0176
"05/04/2021",112.3021
"05/05/2021",112.1639
"05/06/2021",111.8525
"05/07/2021",111.0372
"05/10/2021",110.803
"05/11/2021",110.904
"05/12/2021",111.5762
"05/13/2021",111.6079
"05/14/2021",111.1476
"05/17/2021",111.0913
"05/18/2021",110.8446
"05/19/2021",110.8933
"05/20/2021",110.8741
"05/21/2021",111.0714
"05/24/2021",110.9254
"05/25/2021",110.8557
"05/26/2021",110.8814
"05/27/2021",110.8829
"05/28/2021",110.7711
"06/01/2021",110.5179
"06/02/2021",110.5924
"06/03/2021",111.1905
"06/04/2021",110.7645
"06/07/2021",110.5275
"06/08/2021",110.6608
"06/09/2021",110.582
"06/10/2021",110.557
"06/11/2021",111.1052
"06/14/2021",110.9779
"06/15/2021",111.3634
"06/16/2021",111.1287
"06/17/2021",112.5881
"06/18/2021",113.0517
"06/21/2021",112.8506
"06/22/2021",112.929
"06/23/2021",112.3931
"06/24/2021",112.3357
"06/25/2021",111.9742
"06/28/2021",112.033
"06/29/2021",112.2692
"06/30/2021",112.5613
"07/01/2021",112.7484
"07/02/2021",112.5507
"07/06/2021",112.9602
"07/07/2021",113.1136
"07/08/2021",113.0863
"07/09/2021",112.8468
"07/12/2021",112.7701
"07/13/2021",113.0153
"07/14/2021",112.8885
"07/15/2021",113.0122
"07/16/2021",113.0504
"07/19/2021",113.5547
"07/20/2021",113.7582
"07/21/2021",113.4018
"07/22/2021",113.4788
"07/23/2021",113.4486
"07/26/2021",113.2335
"07/27/2021",113.2321
"07/28/2021",113.1899
"07/29/2021",112.4927
"07/30/2021",112.6808
"08/02/2021",112.6784
"08/03/2021",112.8331
"08/04/2021",112.906
"08/05/2021",112.778
"08/06/2021",113.3192
"08/09/2021",113.4625
"08/10/2021",113.5072
"08/11/2021",113.2917
"08/12/2021",113.278
"08/13/2021",113.0708
"08/16/2021",113.179
"08/17/2021",113.6263
"08/18/2021",113.705
"08/19/2021",114.1195
"08/20/2021",114.5108
"08/23/2021",113.9526
"08/24/2021",113.6899
"08/25/2021",113.6424
"08/26/2021",113.7986
"08/27/2021",113.3511
"08/30/2021",113.256
"08/31/2021",113.1175
"09/01/2021",112.8832
"09/02/2021",112.7966
"09/03/2021",112.558
"09/07/2021",112.9892
"09/08/2021",113.2414
"09/09/2021",113.053
"09/10/2021",112.9519
"09/13/2021",113.0432
"09/14/2021",113.0151
"09/15/2021",112.9862
"09/16/2021",113.3122
"09/17/2021",113.6074
"09/20/2021",113.9511
"09/21/2021",113.8266
"09/22/2021",113.631
"09/23/2021",113.5224
"09/24/2021",113.7694
"09/27/2021",113.7532
"09/28/2021",114.2571
"09/29/2021",114.7191
"09/30/2021",114.6504
"10/01/2021",114.3899
"10/04/2021",114.2847
"10/05/2021",114.3767
"10/06/2021",114.7292
"10/07/2021",114.5156
"10/08/2021",114.6108
"10/12/2021",114.7667
"10/13/2021",114.4827
"10/14/2021",114.2181
"10/15/2021",114.1033
"10/18/2021",114.0022
"10/19/2021",113.6595
"10/20/2021",113.521
"10/21/2021",113.6322
"10/22/2021",113.6828
"10/25/2021",113.6172
"10/26/2021",113.6863
"10/27/2021",113.6342
"10/28/2021",113.453
"10/29/2021",114.149
"11/01/2021",114.2231
"11/02/2021",114.2997
"11/03/2021",114.3754
"11/04/2021",114.37
"11/05/2021",114.0865
"11/08/2021",113.8391
"11/09/2021",113.7746
"11/10/2021",114.1611
"11/12/2021",114.5263
"11/15/2021",114.6003
"11/16/2021",115.149
"11/17/2021",115.039
"11/18/2021",115.0811
"11/19/2021",115.2318
"11/22/2021",115.6615
"11/23/2021",116.026
"11/24/2021",116.2855
"11/26/2021",116.5259
"11/29/2021",116.596
"11/30/2021",116.2206
"12/01/2021",115.9026
"12/02/2021",116.0313
"12/03/2021",116.2511
"12/06/2021",116.1663
"12/07/2021",115.8676
"12/08/2021",115.4541
"12/09/2021",115.7904
"12/10/2021",115.5852
"12/13/2021",115.8538
"12/14/2021",116.252
"12/15/2021",116.4342
"12/16/2021",115.7267
"12/17/2021",115.8022
"12/20/2021",116.0206
"12/21/2021",116.1208
"12/22/2021",115.7612
"12/23/2021",115.5469
"12/27/2021",115.4821
"12/28/2021",115.4327
"12/29/2021",115.3819
"12/30/2021",115.2969
"01/03/2022",115.4243
"01/04/2022",115.3263
"01/05/2022",115.1524
"01/06/2022",115.4189
"01/07/2022",115.0596
"01/10/2022",115.235
"01/11/2022",114.8467
"01/12/2022",114.3713
"01/13/2022",114.1934
"01/14/2022",114.3968
"01/18/2022",114.7513
"01/19/2022",114.6254
"01/20/2022",114.4779
"01/21/2022",114.6261
"01/24/2022",115.2165
"01/25/2022",115.1779
"01/26/2022",115.1044
"01/27/2022",115.9874
"01/28/2022",116.049
"01/31/2022",115.5742
"02/01/2022",115.3775
"02/02/2022",115.1643
"02/03/2022",114.9175
"02/04/2022",115.1473
"02/07/2022",115.0209
"02/08/2022",115.0999
"02/09/2022",114.8329
"02/10/2022",114.5618
"02/11/2022",114.8489
"02/14/2022",115.2008
"02/15/2022",114.9357
"02/16/2022",114.6954
"02/17/2022",114.682
"02/18/2022",114.8036
"02/22/2022",114.7054
"02/23/2022",114.6718
"02/24/2022",115.9478
"02/25/2022",115.2633
"02/28/2022",115.2317
"03/01/2022",115.8062
"03/02/2022",115.7727
"03/03/2022",115.9592
"03/04/2022",116.661
"03/07/2022",117.3406
"03/08/2022",117.6281
"03/09/2022",116.6057
"03/10/2022",116.75
"03/11/2022",117.0294
"03/14/2022",117.1594
"03/15/2022",117.2533
"03/16/2022",116.8135
"03/17/2022",116.0544
"03/18/2022",116.1447
"03/21/2022",115.9467
"03/22/2022",116.0888
"03/23/2022",116.0101
"03/24/2022",115.9651
"03/25/2022",115.7953
"03/28/2022",116.1953
"03/29/2022",115.572
"03/30/2022",115.0857
"03/31/2022",115.2254
"04/01/2022",115.4835
"04/04/2022",115.4121
"04/05/2022",115.7328
"04/06/2022",116.002
"04/07/2022",116.3541
"04/08/2022",116.42
"04/11/2022",116.5423
"04/12/2022",116.387
"04/13/2022",116.2793
"04/14/2022",116.7552
"04/15/2022",116.7011
"04/18/2022",116.8427
"04/19/2022",117.1322
"04/20/2022",116.7325
"04/21/2022",117.1454
"04/22/2022",118.0205
"04/25/2022",118.6298
"04/26/2022",118.9658
"04/27/2022",119.472
"04/28/2022",120.0703
"04/29/2022",119.4936
"05/02/2022",119.8827
"05/03/2022",119.7037
"05/04/2022",119.5567
"05/05/2022",120.0043
"05/06/2022",119.8544
"05/09/2022",120.4949
"05/10/2022",120.7716
"05/11/2022",120.3896
"05/12/2022",121.273
"05/13/2022",120.8379
"05/16/2022",120.6812
"05/17/2022",119.8816
"05/18/2022",120.022
"05/19/2022",119.4244
"05/20/2022",119.3617
"05/23/2022",118.712
"05/24/2022",118.6208
"05/25/2022",118.9561
"05/26/2022",118.7671
"05/27/2022",118.2796
"05/31/2022",118.0689
"06/01/2022",118.6936
"06/02/2022",118.0642
"06/03/2022",118.2138
"06/06/2022",118.3053
"06/07/2022",118.4401
"06/08/2022",118.3944
"06/09/2022",118.9193
"06/10/2022",119.9942
"06/13/2022",121.1517
"06/14/2022",121.6668
"06/15/2022",121.6382
"06/16/2022",120.6755
"06/17/2022",121.2389
"06/21/2022",120.646
"06/22/2022",120.5232
"06/23/2022",120.7646
"06/24/2022",120.4897
"06/27/2022",120.1789
"06/28/2022",120.6254
"06/29/2022",120.9689
"06/30/2022",120.9718
"07/01/2022",121.5123
"07/05/2022",122.6276
"07/06/2022",123.0165
"07/07/2022",122.7336
"07/08/2022",122.4724
"07/11/2022",123.3062
"07/12/2022",123.4612
"07/13/2022",123.293
"07/14/2022",124.0717
"07/15/2022",123.4842
"07/18/2022",122.78
"07/19/2022",122.4922
"07/20/2022",122.6096
"07/21/2022",122.9169
"07/22/2022",122.4643
"07/25/2022",122.4721
"07/26/2022",122.7698
"07/27/2022",122.8281
"07/28/2022",122.1267
"07/29/2022",121.7793
"08/01/2022",121.4218
"08/02/2022",121.9609
"08/03/2022",122.4002
"08/04/2022",121.8436
"08/05/2022",122.33
"08/08/2022",121.8887
"08/09/2022",121.8719
"08/10/2022",120.7648
"08/11/2022",120.7281
"08/12/2022",121.0272
"08/15/2022",121.4382
"08/16/2022",121.6889
"08/17/2022",122.0802
"08/18/2022",122.3722
"08/19/2022",123.0596
"08/22/2022",123.6123
"08/23/2022",123.0617
"08/24/2022",123.1136
"08/25/2022",123.0645
"08/26/2022",123.0709
"08/29/2022",123.4739
"08/30/2022",123.6893
"08/31/2022",123.5407
"09/01/2022",124.4045
"09/02/2022",123.7771
"09/06/2022",124.7719
"09/07/2022",124.8457
"09/08/2022",124.584
"09/09/2022",123.7954
"09/12/2022",123.3441
"09/13/2022",124.4342
"09/14/2022",124.4593
"09/15/2022",124.8944
"09/16/2022",124.8879
"09/19/2022",125.0177
"09/20/2022",125.1324
"09/21/2022",125.7464
"09/22/2022",126.1668
"09/23/2022",127.2867
"09/26/2022",128.4544
"09/27/2022",128.4399
"09/28/2022",128.0937
"09/29/2022",127.5463
"09/30/2022",127.5159
"10/03/2022",127.0793
"10/04/2022",126.184
"10/05/2022",126.863
"10/06/2022",127.2481
"10/07/2022",127.3093
"10/11/2022",127.6614
"10/12/2022",128.1456
"10/13/2022",127.7276
"10/14/2022",128.3303
"10/17/2022",127.6478
"10/18/2022",127.9184
"10/19/2022",128.3992
"10/20/2022",128.0084
"10/21/2022",127.6758
"10/24/2022",128.0351
"10/25/2022",127.384
"10/26/2022",126.481
"10/27/2022",126.7102
"10/28/2022",127.2196
"10/31/2022",127.6272
"11/01/2022",127.4011
"11/02/2022",127.3138
"11/03/2022",128.1712
"11/04/2022",127.149
"11/07/2022",126.3098
"11/08/2022",125.64
"11/09/2022",125.9926
"11/10/2022",124.7142
"11/14/2022",123.4425
"11/15/2022",123.0534
"11/16/2022",123.2964
"11/17/2022",123.9929
"11/18/2022",123.8678
"11/21/2022",124.7143
"11/22/2022",124.251
"11/23/2022",123.7739
"11/25/2022",123.3547
"11/28/2022",123.6181
"11/29/2022",123.6703
"11/30/2022",123.5276
"12/01/2022",122.0147
"12/02/2022",122.0218
"12/05/2022",122.6511
"12/06/2022",123.0319
"12/07/2022",122.7716
"12/08/2022",122.4275
"12/09/2022",122.4343
"12/12/2022",122.7861
"12/13/2022",121.8644
"12/14/2022",121.8391
"12/15/2022",122.5684
"12/16/2022",122.6647
"12/19/2022",122.5438
"12/20/2022",122.1502
"12/21/2022",122.2965
"12/22/2022",122.2525
"12/23/2022",121.9843
"12/27/2022",121.767
"12/28/2022",122.02
"12/29/2022",121.6713
"12/30/2022",121.4392
"01/03/2023",122.0844
"01/04/2023",121.5108
"01/05/2023",122.0786
"01/06/2023",121.0814
"01/09/2023",120.1403
"01/10/2023",120.234
"01/11/2023",120.1445
"01/12/2023",119.4108
"01/13/2023",119.1422
"01/17/2023",119.2186
"01/18/2023",119.08
"01/19/2023",119.6033
"01/20/2023",119.3588
"01/23/2023",119.1671
"01/24/2023",119.1174
"01/25/2023",118.995
"01/26/2023",119.0472
"01/27/2023",118.9521
"01/30/2023",118.9079
"01/31/2023",118.991
"02/01/2023",118.6396
"02/02/2023",118.349
"02/03/2023",119.5014
"02/06/2023",120.5116
"02/07/2023",120.3298
"02/08/2023",120.139
"02/09/2023",119.9785
"02/10/2023",120.1531
"02/13/2023",120.0145
"02/14/2023",119.9601
"02/15/2023",120.4926
"02/16/2023",120.5069
"02/17/2023",120.6023
"02/21/2023",120.678
"02/22/2023",120.8969
"02/23/2023",121.141
"02/24/2023",121.6297
"02/27/2023",121.4656
"02/28/2023",121.4062
"03/01/2023",120.6971
"03/02/2023",121.1949
"03/03/2023",120.8468
"03/06/2023",120.5776
"03/07/2023",121.531
"03/08/2023",121.5222
"03/09/2023",121.5225
"03/10/2023",121.2963
"03/13/2023",120.9157
"03/14/2023",121.052
"03/15/2023",122.1149
"03/16/2023",121.751
"03/17/2023",121.5923
"03/20/2023",121.0637
"03/21/2023",120.9535
"03/22/2023",120.6883
"03/23/2023",119.8174
"03/24/2023",120.5106
"03/27/2023",120.3239
"03/28/2023",119.7987
"03/29/2023",119.8223
"03/30/2023",119.5103
"03/31/2023",119.4611
"04/03/2023",119.4342
"04/04/2023",119.2641
"04/05/2023",119.4068
"04/06/2023",119.4229
"04/07/2023",119.4673
"04/10/2023",119.8962
"04/11/2023",119.6409
"04/12/2023",119.1341
"04/13/2023",118.5376
"04/14/2023",118.983
